,relevance_r,relevance_g,relevance_b,group,r_0,g_0,b_0,r_1,g_1,b_1,r_2,g_2,b_2,r_3,g_3,b_3,r_4,g_4,b_4,r_5,g_5,b_5,r_6,g_6,b_6,r_7,g_7,b_7,r_8,g_8,b_8,r_9,g_9,b_9
195,0,0,0,5,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6,2,7,0
196,0,0,0,6,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6,2,7,0
197,0,0,0,7,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6,2,7,0
198,5,3,3,8,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6,2,7,0
199,0,0,0,9,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6,2,7,0
200,0,0,0,0,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
201,5,3,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
202,0,0,0,2,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
203,0,0,0,3,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
204,0,0,0,4,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
205,3,5,3,5,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
206,0,0,0,6,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
207,0,0,0,7,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
208,0,0,0,8,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
209,0,0,0,9,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6,0,8,6
210,0,0,0,0,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
211,0,0,0,1,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
212,3,3,5,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
213,0,0,0,3,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
214,0,0,0,4,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
215,0,0,0,5,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
216,0,0,0,6,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
217,0,0,0,7,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
218,0,0,0,8,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
219,5,5,3,9,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7,9,3,6
220,0,0,0,0,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
221,0,0,0,1,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
222,5,3,3,2,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
223,3,3,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
224,0,0,0,4,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
225,3,5,3,5,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
226,0,0,0,6,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
227,0,0,0,7,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
228,0,0,0,8,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
229,0,0,0,9,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2,2,8,7
230,0,0,0,0,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
231,3,5,5,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
232,0,0,0,2,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
233,0,0,0,3,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
234,0,0,0,4,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
235,0,0,0,5,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
236,0,0,0,6,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
237,0,0,0,7,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
238,0,0,0,8,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
239,5,3,3,9,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7,1,5,2
240,0,0,0,0,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
241,0,0,0,1,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
242,3,5,3,2,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
243,0,0,0,3,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
244,5,3,5,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
245,0,0,0,5,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
246,0,0,0,6,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
247,0,0,0,7,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
248,0,0,0,8,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
249,0,0,0,9,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8,2,4,7
250,0,0,0,0,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
251,0,0,0,1,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
252,3,5,3,2,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
253,0,0,0,3,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
254,0,0,0,4,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
255,0,0,0,5,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
256,0,0,0,6,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
257,0,0,0,7,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
258,5,3,5,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
259,0,0,0,9,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1,7,9,8
260,0,0,0,0,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
261,3,3,5,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
262,0,0,0,2,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
263,3,5,3,3,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
264,0,0,0,4,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
265,0,0,0,5,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
266,5,3,3,6,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
267,0,0,0,7,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
268,0,0,0,8,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
269,0,0,0,9,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5,8,0,1
270,0,0,0,0,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
271,0,0,0,1,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
272,0,0,0,2,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
273,5,5,3,3,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
274,0,0,0,4,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
275,0,0,0,5,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
276,0,0,0,6,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
277,0,0,0,7,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
278,0,0,0,8,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
279,3,3,5,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5,4,8,5
280,0,0,0,0,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
281,0,0,0,1,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
282,0,0,0,2,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
283,3,5,3,3,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
284,0,0,0,4,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
285,0,0,0,5,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
286,3,3,5,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
287,0,0,0,7,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
288,5,3,3,8,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
289,0,0,0,9,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0,2,0,5
290,0,0,0,0,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
291,0,0,0,1,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
292,0,0,0,2,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
293,3,5,3,3,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
294,0,0,0,4,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
295,3,3,5,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
296,0,0,0,6,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
297,0,0,0,7,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
298,0,0,0,8,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
299,5,3,3,9,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1,8,0,0
300,3,5,3,0,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
301,0,0,0,1,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
302,0,0,0,2,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
303,5,3,5,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
304,0,0,0,4,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
305,0,0,0,5,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
306,0,0,0,6,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
307,0,0,0,7,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
308,0,0,0,8,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
309,0,0,0,9,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2,1,5,1
310,0,0,0,0,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
311,0,0,0,1,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
312,5,5,3,2,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
313,0,0,0,3,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
314,0,0,0,4,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
315,0,0,0,5,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
316,0,0,0,6,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
317,3,3,5,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
318,0,0,0,8,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
319,0,0,0,9,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3,9,9,2
320,5,3,3,0,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
321,0,0,0,1,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
322,3,3,5,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
323,0,0,0,3,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
324,0,0,0,4,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
325,0,0,0,5,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
326,0,0,0,6,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
327,0,0,0,7,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
328,0,0,0,8,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
329,3,5,3,9,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1,2,5,3
330,0,0,0,0,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
331,0,0,0,1,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
332,3,5,3,2,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
333,0,0,0,3,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
334,0,0,0,4,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
335,0,0,0,5,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
336,0,0,0,6,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
337,3,3,5,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
338,0,0,0,8,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
339,5,3,3,9,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4,9,1,1
340,0,0,0,0,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
341,3,3,5,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
342,3,5,3,2,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
343,0,0,0,3,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
344,0,0,0,4,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
345,0,0,0,5,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
346,0,0,0,6,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
347,0,0,0,7,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
348,5,3,3,8,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
349,0,0,0,9,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8,4,2,4
350,0,0,0,0,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
351,3,3,5,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
352,0,0,0,2,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
353,3,5,3,3,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
354,0,0,0,4,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
355,0,0,0,5,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
356,0,0,0,6,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
357,5,3,3,7,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
358,0,0,0,8,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
359,0,0,0,9,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1,8,2,8
360,0,0,0,0,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
361,0,0,0,1,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
362,5,3,3,2,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
363,0,0,0,3,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
364,3,3,5,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
365,0,0,0,5,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
366,0,0,0,6,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
367,0,0,0,7,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
368,3,5,3,8,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
369,0,0,0,9,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9,6,3,1
370,0,0,0,0,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
371,0,0,0,1,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
372,0,0,0,2,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
373,0,0,0,3,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
374,0,0,0,4,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
375,0,0,0,5,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
376,0,0,0,6,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
377,5,3,3,7,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
378,3,3,5,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
379,3,5,3,9,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6,3,3,9
380,0,0,0,0,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
381,0,0,0,1,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
382,0,0,0,2,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
383,3,5,5,3,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
384,0,0,0,4,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
385,0,0,0,5,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
386,0,0,0,6,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
387,0,0,0,7,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
388,0,0,0,8,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
389,5,3,3,9,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5,8,3,6
390,5,3,3,0,9,3,3,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5
391,0,0,0,1,9,3,3,7,9,8,2,8,4,7,3,1,8,2,1,9,2,7,0,9,2,2,2,7,3,0,3,9,3,5
